id_driver,recency,frequency,monetary_value,updated_at
710844,8,162,1015,2020-03-23 07:12:30.410 UTC
710042,25,34,1909,2020-03-23 07:12:30.410 UTC
787290,10,258,794,2020-03-23 07:12:30.410 UTC
117259,6,149,399,2020-03-23 07:12:30.410 UTC
766308,6,83,336,2020-03-23 07:12:30.410 UTC
682132,4,181,831,2020-03-23 07:12:30.410 UTC
204937,13,22,188,2020-03-23 07:12:30.410 UTC
723108,6,110,1231,2020-03-23 07:12:30.410 UTC
638217,24,1,542,2020-03-23 07:12:30.410 UTC
543212,7,23,593,2020-03-23 07:12:30.410 UTC
214331,26,21,249,2020-03-23 07:12:30.410 UTC
543087,7,161,1208,2020-03-23 07:12:30.410 UTC
776158,8,166,594,2020-03-23 07:12:30.410 UTC
526687,8,203,1110,2020-03-23 07:12:30.410 UTC
525803,8,165,1774,2020-03-23 07:12:30.410 UTC
713185,15,15,469,2020-03-23 07:12:30.410 UTC
659525,17,2,169,2020-03-23 07:12:30.410 UTC
755154,6,176,1115,2020-03-23 07:12:30.410 UTC
681838,9,132,845,2020-03-23 07:12:30.410 UTC
522976,9,183,673,2020-03-23 07:12:30.410 UTC
670367,21,8,291,2020-03-23 07:12:30.410 UTC
610893,7,108,1289,2020-03-23 07:12:30.410 UTC
752587,2,136,980,2020-03-23 07:12:30.410 UTC
17767,12,56,843,2020-03-23 07:12:30.410 UTC
84780,6,107,1978,2020-03-23 07:12:30.410 UTC
611149,7,19,221,2020-03-23 07:12:30.410 UTC
689094,7,151,605,2020-03-23 07:12:30.410 UTC
41398,8,80,1322,2020-03-23 07:12:30.410 UTC
545433,6,175,907,2020-03-23 07:12:30.410 UTC
295186,7,19,504,2020-03-23 07:12:30.410 UTC
663725,8,60,216,2020-03-23 07:12:30.410 UTC
712417,7,74,614,2020-03-23 07:12:30.410 UTC
739599,12,89,519,2020-03-23 07:12:30.410 UTC
767374,6,123,381,2020-03-23 07:12:30.410 UTC
502996,9,88,1288,2020-03-23 07:12:30.410 UTC
354031,20,17,627,2020-03-23 07:12:30.410 UTC
765657,6,71,378,2020-03-23 07:12:30.410 UTC
4094,9,128,810,2020-03-23 07:12:30.410 UTC
764071,2,13,163,2020-03-23 07:12:30.410 UTC
684894,1,142,757,2020-03-23 07:12:30.410 UTC
729238,7,160,379,2020-03-23 07:12:30.410 UTC
125179,8,10,538,2020-03-23 07:12:30.410 UTC
683753,18,21,113,2020-03-23 07:12:30.410 UTC
609540,7,114,685,2020-03-23 07:12:30.410 UTC
487558,8,23,105,2020-03-23 07:12:30.410 UTC
465973,8,154,1185,2020-03-23 07:12:30.410 UTC
765688,6,221,1053,2020-03-23 07:12:30.410 UTC
176269,11,79,728,2020-03-23 07:12:30.410 UTC
638564,20,9,268,2020-03-23 07:12:30.410 UTC
654292,12,56,844,2020-03-23 07:12:30.410 UTC
769789,6,44,341,2020-03-23 07:12:30.410 UTC
766616,8,97,418,2020-03-23 07:12:30.410 UTC
717685,7,28,80,2020-03-23 07:12:30.410 UTC
688553,9,14,592,2020-03-23 07:12:30.410 UTC
457347,8,69,504,2020-03-23 07:12:30.410 UTC
84932,8,56,246,2020-03-23 07:12:30.410 UTC
51924,15,22,320,2020-03-23 07:12:30.410 UTC
58310,28,1,122,2020-03-23 07:12:30.410 UTC
678183,6,100,525,2020-03-23 07:12:30.410 UTC
755306,7,43,256,2020-03-23 07:12:30.410 UTC
676574,21,4,160,2020-03-23 07:12:30.410 UTC
430850,21,7,185,2020-03-23 07:12:30.410 UTC
149304,10,1,685,2020-03-23 07:12:30.410 UTC
363556,7,5,360,2020-03-23 07:12:30.410 UTC
557458,17,2,339,2020-03-23 07:12:30.410 UTC
122301,7,34,1046,2020-03-23 07:12:30.410 UTC
107379,8,32,141,2020-03-23 07:12:30.410 UTC
130858,6,43,787,2020-03-23 07:12:30.410 UTC
415131,14,35,391,2020-03-23 07:12:30.410 UTC
724279,9,56,231,2020-03-23 07:12:30.410 UTC
472775,6,10,360,2020-03-23 07:12:30.410 UTC
605492,9,86,1396,2020-03-23 07:12:30.410 UTC
744615,7,36,361,2020-03-23 07:12:30.410 UTC
645895,9,14,185,2020-03-23 07:12:30.410 UTC
128279,8,2,146,2020-03-23 07:12:30.410 UTC
539996,9,12,219,2020-03-23 07:12:30.410 UTC
368389,6,20,143,2020-03-23 07:12:30.410 UTC
333140,29,2,193,2020-03-23 07:12:30.410 UTC
749457,21,28,237,2020-03-23 07:12:30.410 UTC
754061,9,21,210,2020-03-23 07:12:30.410 UTC
639734,18,11,101,2020-03-23 07:12:30.410 UTC
706002,29,1,24,2020-03-23 07:12:30.410 UTC
763534,9,48,228,2020-03-23 07:12:30.410 UTC
590921,7,19,290,2020-03-23 07:12:30.410 UTC
563415,7,152,408,2020-03-23 07:12:30.410 UTC
554887,6,3,88,2020-03-23 07:12:30.410 UTC
808567,8,208,235,2020-03-23 07:12:30.410 UTC
811749,6,93,93,2020-03-23 07:12:30.410 UTC
794664,23,78,185,2020-03-23 07:12:30.410 UTC
797795,11,91,209,2020-03-23 07:12:30.410 UTC
804141,7,162,290,2020-03-23 07:12:30.410 UTC
780202,6,87,140,2020-03-23 07:12:30.410 UTC
785764,8,27,43,2020-03-23 07:12:30.410 UTC
810067,6,136,136,2020-03-23 07:12:30.410 UTC
122374,6,43,210,2020-03-23 07:12:30.410 UTC
60208,8,61,174,2020-03-23 07:12:30.410 UTC
756463,8,116,143,2020-03-23 07:12:30.410 UTC
802424,17,28,117,2020-03-23 07:12:30.410 UTC
772386,7,54,123,2020-03-23 07:12:30.410 UTC
708325,26,1,55,2020-03-23 07:12:30.410 UTC
798557,6,129,226,2020-03-23 07:12:30.410 UTC
768783,13,35,136,2020-03-23 07:12:30.410 UTC
789679,8,78,230,2020-03-23 07:12:30.410 UTC
167802,28,12,43,2020-03-23 07:12:30.410 UTC
802572,7,89,175,2020-03-23 07:12:30.410 UTC
707303,7,13,77,2020-03-23 07:12:30.410 UTC
286433,11,56,144,2020-03-23 07:12:30.410 UTC
577300,10,17,121,2020-03-23 07:12:30.410 UTC
412920,28,1,165,2020-03-23 07:12:30.410 UTC
801964,6,58,58,2020-03-23 07:12:30.410 UTC
812334,7,78,78,2020-03-23 07:12:30.410 UTC
808342,12,24,27,2020-03-23 07:12:30.410 UTC
750602,7,64,75,2020-03-23 07:12:30.410 UTC
788166,12,2,48,2020-03-23 07:12:30.410 UTC
755518,7,2,51,2020-03-23 07:12:30.410 UTC
398115,21,8,25,2020-03-23 07:12:30.410 UTC
719384,22,43,71,2020-03-23 07:12:30.410 UTC
803521,6,28,52,2020-03-23 07:12:30.410 UTC
724452,7,62,62,2020-03-23 07:12:30.410 UTC
816630,7,56,56,2020-03-23 07:12:30.410 UTC
737774,7,8,8,2020-03-23 07:12:30.410 UTC
791101,10,20,20,2020-03-23 07:12:30.410 UTC
743731,7,30,59,2020-03-23 07:12:30.410 UTC
517406,8,17,17,2020-03-23 07:12:30.410 UTC
794144,8,24,24,2020-03-23 07:12:30.410 UTC
681166,14,5,5,2020-03-23 07:12:30.410 UTC
159734,8,236,12882,2020-03-23 07:12:30.410 UTC
110470,9,11,5113,2020-03-23 07:12:30.410 UTC
142000,6,132,6235,2020-03-23 07:12:30.410 UTC
6088,1,77,10658,2020-03-23 07:12:30.410 UTC
25943,5,73,8131,2020-03-23 07:12:30.410 UTC
72810,7,115,4873,2020-03-23 07:12:30.410 UTC
118733,7,42,4815,2020-03-23 07:12:30.410 UTC
48733,0,121,6221,2020-03-23 07:12:30.410 UTC
56085,6,74,6766,2020-03-23 07:12:30.410 UTC
13648,6,145,6600,2020-03-23 07:12:30.410 UTC
247239,7,45,2226,2020-03-23 07:12:30.410 UTC
267107,29,1,90,2020-03-23 07:12:30.410 UTC
120011,1,152,4870,2020-03-23 07:12:30.410 UTC
99255,6,186,9660,2020-03-23 07:12:30.410 UTC
5672,6,32,3674,2020-03-23 07:12:30.410 UTC
90390,7,10,1628,2020-03-23 07:12:30.410 UTC
138622,9,22,1450,2020-03-23 07:12:30.410 UTC
68085,6,77,3590,2020-03-23 07:12:30.410 UTC
47957,9,59,11465,2020-03-23 07:12:30.410 UTC
43188,9,117,7849,2020-03-23 07:12:30.410 UTC
274217,7,9,3018,2020-03-23 07:12:30.410 UTC
29819,7,43,11428,2020-03-23 07:12:30.410 UTC
43600,11,43,4098,2020-03-23 07:12:30.410 UTC
157355,22,3,3098,2020-03-23 07:12:30.410 UTC
79556,8,57,6966,2020-03-23 07:12:30.410 UTC
177708,6,68,4315,2020-03-23 07:12:30.410 UTC
18200,9,90,10491,2020-03-23 07:12:30.410 UTC
24374,16,2,3148,2020-03-23 07:12:30.410 UTC
126397,7,123,6735,2020-03-23 07:12:30.410 UTC
17815,6,110,5049,2020-03-23 07:12:30.410 UTC
22020,11,12,1272,2020-03-23 07:12:30.410 UTC
252524,8,21,1474,2020-03-23 07:12:30.410 UTC
25198,6,37,4270,2020-03-23 07:12:30.410 UTC
18448,4,171,6485,2020-03-23 07:12:30.410 UTC
86379,6,68,6539,2020-03-23 07:12:30.410 UTC
260479,7,15,504,2020-03-23 07:12:30.410 UTC
52626,6,37,3543,2020-03-23 07:12:30.410 UTC
135445,13,20,1956,2020-03-23 07:12:30.410 UTC
123839,16,37,644,2020-03-23 07:12:30.410 UTC
13198,6,6,1718,2020-03-23 07:12:30.410 UTC
159730,13,2,1413,2020-03-23 07:12:30.410 UTC
114445,13,69,5204,2020-03-23 07:12:30.410 UTC
43180,17,34,8080,2020-03-23 07:12:30.410 UTC
130845,8,9,4308,2020-03-23 07:12:30.410 UTC
142433,9,82,4116,2020-03-23 07:12:30.410 UTC
170928,8,188,4176,2020-03-23 07:12:30.410 UTC
27196,8,34,2809,2020-03-23 07:12:30.410 UTC
12734,0,86,4294,2020-03-23 07:12:30.410 UTC
26767,17,19,3771,2020-03-23 07:12:30.410 UTC
189668,6,33,835,2020-03-23 07:12:30.410 UTC
5278,9,183,10564,2020-03-23 07:12:30.410 UTC
117770,0,175,5860,2020-03-23 07:12:30.410 UTC
131461,21,5,2302,2020-03-23 07:12:30.410 UTC
46600,11,38,3062,2020-03-23 07:12:30.410 UTC
68193,8,59,3244,2020-03-23 07:12:30.410 UTC
110374,7,134,3267,2020-03-23 07:12:30.410 UTC
49318,7,22,1637,2020-03-23 07:12:30.410 UTC
66698,7,27,1244,2020-03-23 07:12:30.410 UTC
150700,8,48,1693,2020-03-23 07:12:30.410 UTC
55708,8,66,4999,2020-03-23 07:12:30.410 UTC
13484,11,3,530,2020-03-23 07:12:30.410 UTC
280156,13,13,1955,2020-03-23 07:12:30.410 UTC
71211,7,53,5139,2020-03-23 07:12:30.410 UTC
37687,7,79,5839,2020-03-23 07:12:30.410 UTC
213746,23,2,2464,2020-03-23 07:12:30.410 UTC
15694,8,41,6992,2020-03-23 07:12:30.410 UTC
198993,9,123,4953,2020-03-23 07:12:30.410 UTC
342140,17,13,1378,2020-03-23 07:12:30.410 UTC
253196,10,3,1055,2020-03-23 07:12:30.410 UTC
327582,8,123,4444,2020-03-23 07:12:30.410 UTC
86397,4,183,1659,2020-03-23 07:12:30.410 UTC
39369,17,5,1827,2020-03-23 07:12:30.410 UTC
278214,9,100,1368,2020-03-23 07:12:30.410 UTC
233922,21,1,1410,2020-03-23 07:12:30.410 UTC
223929,8,6,1161,2020-03-23 07:12:30.410 UTC
357118,9,51,2718,2020-03-23 07:12:30.410 UTC
99259,7,13,1392,2020-03-23 07:12:30.410 UTC
280863,7,14,748,2020-03-23 07:12:30.410 UTC
338672,17,11,879,2020-03-23 07:12:30.410 UTC
160831,22,3,475,2020-03-23 07:12:30.410 UTC
351044,7,46,3085,2020-03-23 07:12:30.410 UTC
299434,27,1,308,2020-03-23 07:12:30.410 UTC
90654,6,60,2731,2020-03-23 07:12:30.410 UTC
96857,7,3,3543,2020-03-23 07:12:30.410 UTC
11650,6,47,3078,2020-03-23 07:12:30.410 UTC
92132,9,23,803,2020-03-23 07:12:30.410 UTC
281040,7,266,7901,2020-03-23 07:12:30.410 UTC
38355,9,34,1753,2020-03-23 07:12:30.410 UTC
284539,7,60,2840,2020-03-23 07:12:30.410 UTC
12786,0,11,1956,2020-03-23 07:12:30.410 UTC
125864,24,1,1960,2020-03-23 07:12:30.410 UTC
57594,9,18,2318,2020-03-23 07:12:30.410 UTC
304242,7,3,707,2020-03-23 07:12:30.410 UTC
315449,12,2,1522,2020-03-23 07:12:30.410 UTC
307290,7,100,2863,2020-03-23 07:12:30.410 UTC
136472,7,113,4765,2020-03-23 07:12:30.410 UTC
191025,11,74,2932,2020-03-23 07:12:30.410 UTC
136459,6,84,3214,2020-03-23 07:12:30.410 UTC
202804,7,87,4626,2020-03-23 07:12:30.410 UTC
165539,7,106,1530,2020-03-23 07:12:30.410 UTC
243788,18,7,1325,2020-03-23 07:12:30.410 UTC
8334,12,58,1733,2020-03-23 07:12:30.410 UTC
251600,9,16,1200,2020-03-23 07:12:30.410 UTC
212085,21,17,826,2020-03-23 07:12:30.410 UTC
109837,7,102,6335,2020-03-23 07:12:30.410 UTC
256200,6,100,1790,2020-03-23 07:12:30.410 UTC
335477,8,130,2884,2020-03-23 07:12:30.410 UTC
151870,8,178,5751,2020-03-23 07:12:30.410 UTC
225065,1,81,3881,2020-03-23 07:12:30.410 UTC
372854,1,29,792,2020-03-23 07:12:30.410 UTC
40466,6,25,2454,2020-03-23 07:12:30.410 UTC
335546,16,13,544,2020-03-23 07:12:30.410 UTC
81450,7,74,2587,2020-03-23 07:12:30.410 UTC
62896,7,128,4930,2020-03-23 07:12:30.410 UTC
16874,7,43,2124,2020-03-23 07:12:30.410 UTC
301351,13,67,304,2020-03-23 07:12:30.410 UTC
452903,9,15,1513,2020-03-23 07:12:30.410 UTC
138674,14,46,2164,2020-03-23 07:12:30.410 UTC
421950,7,46,2555,2020-03-23 07:12:30.410 UTC
443010,6,282,2797,2020-03-23 07:12:30.410 UTC
383584,10,30,801,2020-03-23 07:12:30.410 UTC
343753,19,61,4313,2020-03-23 07:12:30.410 UTC
398163,9,88,1990,2020-03-23 07:12:30.410 UTC
388105,7,43,2007,2020-03-23 07:12:30.410 UTC
435991,7,80,2009,2020-03-23 07:12:30.410 UTC
283906,12,39,3129,2020-03-23 07:12:30.410 UTC
351517,10,9,1256,2020-03-23 07:12:30.410 UTC
368012,1,251,5152,2020-03-23 07:12:30.410 UTC
24478,14,3,557,2020-03-23 07:12:30.410 UTC
132527,6,109,822,2020-03-23 07:12:30.410 UTC
19861,6,217,3142,2020-03-23 07:12:30.410 UTC
409877,8,24,248,2020-03-23 07:12:30.410 UTC
458496,7,10,395,2020-03-23 07:12:30.410 UTC
285609,14,9,1035,2020-03-23 07:12:30.410 UTC
317460,8,102,954,2020-03-23 07:12:30.410 UTC
355128,15,47,1247,2020-03-23 07:12:30.410 UTC
178761,8,27,1443,2020-03-23 07:12:30.410 UTC
199080,7,170,1965,2020-03-23 07:12:30.410 UTC
523761,8,34,1394,2020-03-23 07:12:30.410 UTC
587375,8,12,106,2020-03-23 07:12:30.410 UTC
21135,8,30,1886,2020-03-23 07:12:30.410 UTC
12162,7,67,1714,2020-03-23 07:12:30.410 UTC
335433,7,114,756,2020-03-23 07:12:30.410 UTC
588168,18,22,1559,2020-03-23 07:12:30.410 UTC
406491,10,65,2234,2020-03-23 07:12:30.410 UTC
553721,9,20,1454,2020-03-23 07:12:30.410 UTC
507088,8,15,586,2020-03-23 07:12:30.410 UTC
462757,6,89,2631,2020-03-23 07:12:30.410 UTC
367752,6,76,2101,2020-03-23 07:12:30.410 UTC
411355,8,236,4187,2020-03-23 07:12:30.410 UTC
104084,6,289,4166,2020-03-23 07:12:30.410 UTC
97985,4,147,4206,2020-03-23 07:12:30.410 UTC
421972,7,98,1002,2020-03-23 07:12:30.410 UTC
446869,9,4,777,2020-03-23 07:12:30.410 UTC
515256,10,102,2651,2020-03-23 07:12:30.410 UTC
520878,7,12,2196,2020-03-23 07:12:30.410 UTC
434214,6,17,147,2020-03-23 07:12:30.410 UTC
407783,9,50,1005,2020-03-23 07:12:30.410 UTC
342088,20,98,1359,2020-03-23 07:12:30.410 UTC
601620,7,140,1892,2020-03-23 07:12:30.410 UTC
4107,8,119,1239,2020-03-23 07:12:30.410 UTC
185234,11,8,1861,2020-03-23 07:12:30.410 UTC
410895,7,95,2371,2020-03-23 07:12:30.410 UTC
38155,17,6,1998,2020-03-23 07:12:30.410 UTC
344394,7,3,445,2020-03-23 07:12:30.410 UTC
308143,11,19,1115,2020-03-23 07:12:30.410 UTC
248748,15,77,1212,2020-03-23 07:12:30.410 UTC
460927,6,44,669,2020-03-23 07:12:30.410 UTC
468323,8,200,974,2020-03-23 07:12:30.410 UTC
387936,7,15,278,2020-03-23 07:12:30.410 UTC
432888,8,26,939,2020-03-23 07:12:30.410 UTC
487137,7,14,487,2020-03-23 07:12:30.410 UTC
42308,9,18,1270,2020-03-23 07:12:30.410 UTC
122586,21,3,847,2020-03-23 07:12:30.410 UTC
730066,10,2,222,2020-03-23 07:12:30.410 UTC
259499,11,136,2347,2020-03-23 07:12:30.410 UTC
724352,7,174,1207,2020-03-23 07:12:30.410 UTC
736556,8,63,351,2020-03-23 07:12:30.410 UTC
724496,7,293,1091,2020-03-23 07:12:30.410 UTC
685991,8,113,1217,2020-03-23 07:12:30.410 UTC
74042,8,95,854,2020-03-23 07:12:30.410 UTC
634156,0,137,2616,2020-03-23 07:12:30.410 UTC
154160,6,179,2580,2020-03-23 07:12:30.410 UTC
322029,6,127,2060,2020-03-23 07:12:30.410 UTC
641776,1,42,235,2020-03-23 07:12:30.410 UTC
494716,8,101,795,2020-03-23 07:12:30.410 UTC
622104,8,90,1323,2020-03-23 07:12:30.410 UTC
731679,7,123,1181,2020-03-23 07:12:30.410 UTC
729004,7,207,1388,2020-03-23 07:12:30.410 UTC
583980,7,188,2540,2020-03-23 07:12:30.410 UTC
723576,21,22,1003,2020-03-23 07:12:30.410 UTC
499684,11,22,1305,2020-03-23 07:12:30.410 UTC
693963,8,151,1335,2020-03-23 07:12:30.410 UTC
675989,8,121,921,2020-03-23 07:12:30.410 UTC
256781,8,115,2120,2020-03-23 07:12:30.410 UTC
151706,26,1,536,2020-03-23 07:12:30.410 UTC
680793,6,6,439,2020-03-23 07:12:30.410 UTC
157528,8,18,1900,2020-03-23 07:12:30.410 UTC
741385,7,169,1191,2020-03-23 07:12:30.410 UTC
687400,8,51,366,2020-03-23 07:12:30.410 UTC
685895,0,58,697,2020-03-23 07:12:30.410 UTC
301940,8,55,1167,2020-03-23 07:12:30.410 UTC
662585,23,11,1620,2020-03-23 07:12:30.410 UTC
645323,7,59,955,2020-03-23 07:12:30.410 UTC
617612,4,118,2204,2020-03-23 07:12:30.410 UTC
657439,8,181,1997,2020-03-23 07:12:30.410 UTC
732320,6,152,1349,2020-03-23 07:12:30.410 UTC
732268,7,159,1107,2020-03-23 07:12:30.410 UTC
82990,7,227,1933,2020-03-23 07:12:30.410 UTC
703431,13,10,302,2020-03-23 07:12:30.410 UTC
622481,16,6,45,2020-03-23 07:12:30.410 UTC
557306,0,137,2666,2020-03-23 07:12:30.410 UTC
653759,7,86,1261,2020-03-23 07:12:30.410 UTC
658753,10,69,1842,2020-03-23 07:12:30.410 UTC
6452,7,20,867,2020-03-23 07:12:30.410 UTC
695788,9,10,399,2020-03-23 07:12:30.410 UTC
442096,6,59,769,2020-03-23 07:12:30.410 UTC
516582,7,71,2125,2020-03-23 07:12:30.410 UTC
669391,6,104,1303,2020-03-23 07:12:30.410 UTC
733821,7,29,485,2020-03-23 07:12:30.410 UTC
216308,6,162,966,2020-03-23 07:12:30.410 UTC
488334,8,19,1543,2020-03-23 07:12:30.410 UTC
602401,24,6,572,2020-03-23 07:12:30.410 UTC
100139,1,162,1880,2020-03-23 07:12:30.410 UTC
658311,12,37,1404,2020-03-23 07:12:30.410 UTC
700024,9,70,971,2020-03-23 07:12:30.410 UTC
101817,11,54,220,2020-03-23 07:12:30.410 UTC
570490,7,124,1502,2020-03-23 07:12:30.410 UTC
541518,10,32,1386,2020-03-23 07:12:30.410 UTC
657366,7,40,801,2020-03-23 07:12:30.410 UTC
625468,7,127,397,2020-03-23 07:12:30.410 UTC
686832,7,143,1362,2020-03-23 07:12:30.410 UTC
107795,21,6,378,2020-03-23 07:12:30.410 UTC
602994,6,2,315,2020-03-23 07:12:30.410 UTC
664050,7,78,688,2020-03-23 07:12:30.410 UTC
639137,8,79,603,2020-03-23 07:12:30.410 UTC
695940,6,168,1087,2020-03-23 07:12:30.410 UTC
232296,6,99,920,2020-03-23 07:12:30.410 UTC
707476,6,159,1053,2020-03-23 07:12:30.410 UTC
723047,7,242,1635,2020-03-23 07:12:30.410 UTC
202236,9,18,374,2020-03-23 07:12:30.410 UTC
5451,6,93,1453,2020-03-23 07:12:30.410 UTC
636566,6,43,654,2020-03-23 07:12:30.410 UTC
301468,8,123,1046,2020-03-23 07:12:30.410 UTC
563419,9,5,187,2020-03-23 07:12:30.410 UTC
271607,10,1,654,2020-03-23 07:12:30.410 UTC
96992,22,1,290,2020-03-23 07:12:30.410 UTC
371593,20,5,998,2020-03-23 07:12:30.410 UTC
338845,5,1,535,2020-03-23 07:12:30.410 UTC
285528,8,170,510,2020-03-23 07:12:30.410 UTC
71575,9,58,411,2020-03-23 07:12:30.410 UTC
71155,23,2,551,2020-03-23 07:12:30.410 UTC
770261,6,214,850,2020-03-23 07:12:30.410 UTC
708048,6,34,308,2020-03-23 07:12:30.410 UTC
746024,9,14,953,2020-03-23 07:12:30.410 UTC
744307,1,221,1346,2020-03-23 07:12:30.410 UTC
606489,8,96,904,2020-03-23 07:12:30.410 UTC
749340,7,297,842,2020-03-23 07:12:30.410 UTC
622901,18,1,109,2020-03-23 07:12:30.410 UTC
767982,8,76,389,2020-03-23 07:12:30.410 UTC
676276,8,125,597,2020-03-23 07:12:30.410 UTC
606458,6,161,1552,2020-03-23 07:12:30.410 UTC
781572,7,113,365,2020-03-23 07:12:30.410 UTC
744532,6,43,708,2020-03-23 07:12:30.410 UTC
709505,9,105,765,2020-03-23 07:12:30.410 UTC
750090,10,50,433,2020-03-23 07:12:30.410 UTC
781424,21,3,157,2020-03-23 07:12:30.410 UTC
629976,9,1,263,2020-03-23 07:12:30.410 UTC
533437,9,36,532,2020-03-23 07:12:30.410 UTC
790728,7,6,80,2020-03-23 07:12:30.410 UTC
58231,7,121,1077,2020-03-23 07:12:30.410 UTC
651249,7,140,672,2020-03-23 07:12:30.410 UTC
61838,8,30,822,2020-03-23 07:12:30.410 UTC
749184,6,92,497,2020-03-23 07:12:30.410 UTC
622966,6,89,319,2020-03-23 07:12:30.410 UTC
619477,6,76,359,2020-03-23 07:12:30.410 UTC
773760,11,1,48,2020-03-23 07:12:30.410 UTC
755843,6,71,554,2020-03-23 07:12:30.410 UTC
742130,7,103,665,2020-03-23 07:12:30.410 UTC
699339,7,140,1514,2020-03-23 07:12:30.410 UTC
52496,7,173,1742,2020-03-23 07:12:30.410 UTC
788543,22,31,224,2020-03-23 07:12:30.410 UTC
448576,24,10,345,2020-03-23 07:12:30.410 UTC
760299,9,1,57,2020-03-23 07:12:30.410 UTC
723580,11,37,614,2020-03-23 07:12:30.410 UTC
175020,16,24,236,2020-03-23 07:12:30.410 UTC
457247,10,18,96,2020-03-23 07:12:30.410 UTC
649671,9,34,225,2020-03-23 07:12:30.410 UTC
751351,9,45,282,2020-03-23 07:12:30.410 UTC
165240,14,8,1025,2020-03-23 07:12:30.410 UTC
756307,7,91,593,2020-03-23 07:12:30.410 UTC
428679,7,287,1771,2020-03-23 07:12:30.410 UTC
599141,23,3,377,2020-03-23 07:12:30.410 UTC
697301,27,1,189,2020-03-23 07:12:30.410 UTC
366855,12,81,362,2020-03-23 07:12:30.410 UTC
102510,9,55,1140,2020-03-23 07:12:30.410 UTC
40041,7,180,1339,2020-03-23 07:12:30.410 UTC
423871,7,65,751,2020-03-23 07:12:30.410 UTC
769204,7,84,445,2020-03-23 07:12:30.410 UTC
757460,7,207,505,2020-03-23 07:12:30.410 UTC
233839,7,45,253,2020-03-23 07:12:30.410 UTC
91699,8,42,184,2020-03-23 07:12:30.410 UTC
765736,3,156,505,2020-03-23 07:12:30.410 UTC
425513,20,1,43,2020-03-23 07:12:30.410 UTC
704108,15,19,73,2020-03-23 07:12:30.410 UTC
787914,6,102,282,2020-03-23 07:12:30.410 UTC
353355,16,17,870,2020-03-23 07:12:30.410 UTC
774245,7,121,558,2020-03-23 07:12:30.410 UTC
580885,7,14,369,2020-03-23 07:12:30.410 UTC
724188,19,1,395,2020-03-23 07:12:30.410 UTC
49851,10,43,741,2020-03-23 07:12:30.410 UTC
699551,7,69,303,2020-03-23 07:12:30.410 UTC
732329,8,132,730,2020-03-23 07:12:30.410 UTC
158789,10,47,187,2020-03-23 07:12:30.410 UTC
657622,9,34,676,2020-03-23 07:12:30.410 UTC
364509,28,2,41,2020-03-23 07:12:30.410 UTC
242908,11,30,215,2020-03-23 07:12:30.410 UTC
536949,11,99,670,2020-03-23 07:12:30.410 UTC
728952,21,11,66,2020-03-23 07:12:30.410 UTC
665975,5,6,524,2020-03-23 07:12:30.410 UTC
633336,7,3,153,2020-03-23 07:12:30.410 UTC
707640,7,22,115,2020-03-23 07:12:30.410 UTC
650339,9,70,1298,2020-03-23 07:12:30.410 UTC
646861,20,12,385,2020-03-23 07:12:30.410 UTC
222911,17,1,173,2020-03-23 07:12:30.410 UTC
776743,8,12,84,2020-03-23 07:12:30.410 UTC
589924,7,4,152,2020-03-23 07:12:30.410 UTC
666704,6,1,183,2020-03-23 07:12:30.410 UTC
435523,19,14,291,2020-03-23 07:12:30.410 UTC
298710,22,2,143,2020-03-23 07:12:30.410 UTC
612831,11,197,1909,2020-03-23 07:12:30.410 UTC
657383,10,46,565,2020-03-23 07:12:30.410 UTC
407835,6,86,189,2020-03-23 07:12:30.410 UTC
581484,7,102,102,2020-03-23 07:12:30.410 UTC
805484,4,176,180,2020-03-23 07:12:30.410 UTC
522703,6,157,277,2020-03-23 07:12:30.410 UTC
643181,6,129,222,2020-03-23 07:12:30.410 UTC
716718,18,8,29,2020-03-23 07:12:30.410 UTC
801995,6,144,179,2020-03-23 07:12:30.410 UTC
799689,9,167,218,2020-03-23 07:12:30.410 UTC
790021,6,164,352,2020-03-23 07:12:30.410 UTC
711928,24,8,8,2020-03-23 07:12:30.410 UTC
798020,8,160,314,2020-03-23 07:12:30.410 UTC
753385,9,158,307,2020-03-23 07:12:30.410 UTC
808723,6,91,91,2020-03-23 07:12:30.410 UTC
801275,10,28,55,2020-03-23 07:12:30.410 UTC
809256,6,165,165,2020-03-23 07:12:30.410 UTC
792137,20,62,176,2020-03-23 07:12:30.410 UTC
799945,6,173,293,2020-03-23 07:12:30.410 UTC
804678,14,21,72,2020-03-23 07:12:30.410 UTC
516613,4,130,222,2020-03-23 07:12:30.410 UTC
493823,9,6,65,2020-03-23 07:12:30.410 UTC
603987,8,5,99,2020-03-23 07:12:30.410 UTC
711547,16,2,26,2020-03-23 07:12:30.410 UTC
792566,12,84,277,2020-03-23 07:12:30.410 UTC
704818,10,23,65,2020-03-23 07:12:30.410 UTC
793719,8,151,379,2020-03-23 07:12:30.410 UTC
642271,20,11,28,2020-03-23 07:12:30.410 UTC
758409,8,29,98,2020-03-23 07:12:30.410 UTC
786332,15,20,91,2020-03-23 07:12:30.410 UTC
789323,6,278,444,2020-03-23 07:12:30.410 UTC
411819,8,9,33,2020-03-23 07:12:30.410 UTC
777952,9,207,333,2020-03-23 07:12:30.410 UTC
609900,28,6,74,2020-03-23 07:12:30.410 UTC
607213,7,4,24,2020-03-23 07:12:30.410 UTC
